StudentID,CGPA,Internships,Projects,Certifications,Aptitude_Score,Soft_Skills_Rating,Extracurricular_Activities,Placement_Training,Secondary_School_Marks,Higher_Secondary_Marks,Placement_Status,Total_Academic_Score
9026,8.6,1,3,2,82,4.8,Yes,Yes,90,85,Placed,168
9027,7.8,1,2,1,83,4.6,No,Yes,79,66,Placed,161
9028,6.8,2,3,2,84,4.8,Yes,Yes,81,88,Placed,152
9029,8.0,1,3,0,85,4.8,Yes,Yes,86,75,NotPlaced,165
9030,7.7,1,1,2,76,4.6,No,Yes,76,66,NotPlaced,153
9031,8.6,2,3,2,76,4.2,Yes,Yes,81,84,Placed,162
9032,8.0,2,3,2,83,4.5,Yes,No,79,81,NotPlaced,163
9033,7.3,1,1,0,77,3.7,No,No,55,65,NotPlaced,150
9034,8.9,1,3,0,83,4.8,Yes,Yes,77,76,Placed,172
9035,7.7,1,1,1,73,4.2,No,No,55,67,NotPlaced,150
9036,8.2,0,2,1,75,4.4,Yes,Yes,73,67,Placed,157
9037,6.9,1,1,1,84,4.7,Yes,No,55,73,NotPlaced,153
9038,8.8,1,3,2,89,4.5,Yes,Yes,73,85,Placed,177
9039,6.8,1,1,1,69,3.7,No,No,63,65,NotPlaced,137
9040,6.5,1,2,0,83,4.6,No,Yes,55,73,NotPlaced,148
9041,8.1,2,3,0,90,4.7,Yes,Yes,86,88,Placed,171
9042,7.7,1,1,0,78,3.8,No,Yes,55,68,NotPlaced,155
9043,8.6,1,3,3,88,4.6,Yes,Yes,79,85,Placed,174
9044,6.5,1,1,0,68,3.8,No,Yes,59,59,NotPlaced,133
9045,7.9,2,3,2,79,4.3,Yes,No,68,82,Placed,158
9046,8.3,2,3,2,90,4.3,Yes,Yes,75,84,NotPlaced,173
9047,7.1,1,2,1,84,4.3,Yes,Yes,75,82,NotPlaced,155
9048,6.5,1,2,0,84,4.6,Yes,Yes,57,66,NotPlaced,149
9049,7.8,0,1,2,74,4.3,No,Yes,59,84,NotPlaced,152
9050,8.3,2,3,2,87,4.7,Yes,Yes,79,80,Placed,170
9051,7.1,1,1,0,63,4.2,No,Yes,55,69,NotPlaced,134
9052,8.3,1,3,2,90,4.5,Yes,Yes,68,82,Placed,173
9053,8.7,2,3,3,90,4.8,Yes,Yes,77,86,Placed,177
9054,8.5,1,2,1,66,3.9,No,Yes,63,72,NotPlaced,151
9055,6.8,1,2,0,68,4.1,Yes,Yes,58,71,NotPlaced,136
9056,7.4,0,1,0,79,4.2,Yes,Yes,61,65,NotPlaced,153
9057,7.6,0,3,2,87,4.7,Yes,No,80,84,Placed,163
9058,7.5,1,2,1,71,4.1,No,Yes,58,65,NotPlaced,146
9059,8.3,1,1,0,70,4.6,Yes,Yes,79,84,NotPlaced,153
9060,9.1,2,3,2,90,4.8,Yes,Yes,74,82,Placed,181
9061,8.1,1,3,2,75,4.7,Yes,Yes,76,68,NotPlaced,156
9062,7.6,0,2,0,85,4.2,Yes,Yes,81,83,Placed,161
9063,8.6,1,2,2,88,4.3,Yes,Yes,71,82,Placed,174
9064,8.0,0,2,1,89,4.3,No,Yes,55,75,NotPlaced,169
9065,7.5,1,2,0,64,3.8,No,No,55,67,NotPlaced,139
9066,7.5,0,1,0,63,4.3,Yes,Yes,55,64,NotPlaced,138
9067,7.3,0,2,0,71,3.5,No,Yes,67,68,NotPlaced,144
9068,7.0,0,3,3,76,4.5,Yes,Yes,87,81,Placed,146
9069,7.5,1,1,1,70,4.4,No,No,59,69,NotPlaced,145
9070,6.5,1,2,0,76,3.7,No,No,56,67,NotPlaced,141
9071,8.3,1,2,0,77,3.8,Yes,Yes,63,80,NotPlaced,160
9072,6.9,1,1,2,72,3.8,Yes,Yes,71,83,NotPlaced,141
9073,8.1,2,3,2,90,4.8,Yes,Yes,90,86,Placed,171
9074,7.6,1,2,0,72,4.2,No,Yes,59,65,Placed,148
9075,6.8,1,1,0,74,4.3,No,Yes,55,66,NotPlaced,142
9076,8.4,2,3,2,90,4.8,Yes,Yes,69,88,Placed,174
9077,7.0,1,2,0,73,4.5,No,Yes,55,80,NotPlaced,143
9078,6.9,2,3,3,86,4.8,Yes,Yes,73,82,Placed,155
9079,7.3,1,1,1,80,3.8,No,No,71,71,NotPlaced,153
9080,8.3,2,3,2,90,4.8,Yes,Yes,82,85,Placed,173
9081,6.9,1,1,0,78,3.9,Yes,Yes,73,62,NotPlaced,147
9082,8.3,2,2,2,80,4.5,Yes,Yes,68,79,Placed,163
9083,7.2,1,1,1,72,3.7,No,No,57,65,NotPlaced,144
9084,8.1,2,2,2,90,3.7,Yes,Yes,64,82,Placed,171
9085,7.7,1,1,2,71,4.0,No,Yes,56,64,NotPlaced,148
9086,8.4,2,3,2,90,4.7,Yes,Yes,89,86,Placed,174
9087,6.6,0,1,0,67,3.3,No,Yes,55,69,NotPlaced,133
9088,6.8,2,1,2,75,4.6,Yes,Yes,74,82,NotPlaced,143
9089,7.8,2,3,2,90,4.7,Yes,Yes,70,84,Placed,168
9090,6.9,1,2,0,73,4.2,Yes,Yes,74,63,NotPlaced,142
9091,7.6,1,3,2,85,4.4,Yes,Yes,69,61,Placed,161
9092,6.5,0,1,1,80,3.2,No,No,71,60,NotPlaced,145
9093,7.8,2,3,2,86,4.2,Yes,No,83,81,Placed,164
9094,7.6,2,1,1,74,3.8,Yes,Yes,61,83,NotPlaced,150
9095,8.3,0,3,2,90,4.7,Yes,Yes,85,88,Placed,173
9096,7.3,2,1,2,86,3.8,No,Yes,71,67,NotPlaced,159
9097,7.8,2,2,2,88,4.3,Yes,Yes,75,82,NotPlaced,166
9098,7.6,1,2,0,72,4.4,No,Yes,57,64,NotPlaced,148
9099,7.8,1,3,1,79,3.7,No,No,55,67,NotPlaced,157
9100,6.5,1,1,1,76,4.3,Yes,No,60,63,NotPlaced,141
9101,7.5,0,1,0,82,4.4,No,Yes,58,85,NotPlaced,157
9102,6.6,0,3,2,87,4.3,No,No,69,69,NotPlaced,153
9103,6.9,2,1,0,73,4.0,No,Yes,84,67,NotPlaced,142
9104,7.4,1,1,0,60,3.8,No,No,55,63,NotPlaced,134
9105,7.5,1,1,1,63,3.7,No,Yes,57,66,NotPlaced,138
9106,8.0,2,3,2,90,4.8,Yes,Yes,77,86,Placed,170
9107,8.3,2,3,2,90,4.8,Yes,Yes,80,81,Placed,173
9108,8.5,2,2,2,90,4.4,Yes,Yes,74,85,Placed,175
9109,6.5,1,1,1,66,4.0,No,Yes,60,73,NotPlaced,131
9110,8.6,1,3,2,82,4.6,Yes,Yes,75,84,Placed,168
9111,8.2,2,3,2,90,4.8,Yes,Yes,86,82,Placed,172
9112,6.7,1,2,1,79,3.9,No,Yes,82,83,NotPlaced,146
9113,6.5,1,1,1,84,4.0,Yes,Yes,68,81,Placed,149
9114,7.5,2,3,0,81,3.9,Yes,Yes,65,65,NotPlaced,156
9115,7.6,0,2,1,74,4.8,Yes,Yes,81,72,Placed,150
9116,7.6,0,1,1,77,4.3,No,Yes,55,63,NotPlaced,153
9117,7.5,1,1,1,77,4.6,No,No,56,67,NotPlaced,152
9118,8.0,1,2,1,80,4.3,Yes,Yes,74,88,NotPlaced,160
9119,8.2,2,3,2,90,4.6,Yes,Yes,78,85,Placed,172
9120,6.5,1,1,0,78,4.0,No,No,55,71,NotPlaced,143
9121,7.0,1,1,0,81,3.6,No,Yes,55,70,NotPlaced,151
9122,8.4,2,3,1,84,4.5,Yes,Yes,83,79,Placed,168
9123,8.4,2,1,0,90,4.6,Yes,Yes,72,82,NotPlaced,174
9124,7.0,1,1,1,70,3.3,No,Yes,55,68,NotPlaced,140
9125,8.7,1,2,2,77,4.5,Yes,Yes,75,68,Placed,164
9126,7.4,1,1,1,65,4.3,No,No,63,66,NotPlaced,139
9127,7.9,1,2,1,86,3.8,Yes,Yes,73,87,NotPlaced,165
9128,8.1,1,3,1,82,4.6,Yes,Yes,78,75,Placed,163
9129,6.5,0,1,0,64,4.1,No,No,56,69,NotPlaced,129
9130,8.5,2,1,0,86,4.7,Yes,Yes,64,83,NotPlaced,171
9131,8.2,1,3,2,89,4.8,Yes,Yes,77,83,Placed,171
9132,7.6,2,3,0,76,4.8,Yes,Yes,71,85,NotPlaced,152
9133,8.2,1,3,2,81,4.5,Yes,No,70,83,Placed,163
9134,7.6,1,1,1,68,4.0,No,No,57,63,NotPlaced,144
9135,8.3,0,2,2,72,4.0,Yes,Yes,74,79,NotPlaced,155
9136,7.5,1,2,0,89,4.5,Yes,Yes,79,83,Placed,164
9137,8.0,2,3,0,90,4.4,Yes,Yes,78,85,Placed,170
9138,7.8,2,3,0,83,4.4,Yes,No,85,83,NotPlaced,161
9139,8.6,2,3,2,88,4.8,Yes,Yes,76,85,Placed,174
9140,6.7,1,1,0,85,4.0,No,Yes,58,71,NotPlaced,152
9141,7.6,0,1,0,83,3.7,No,No,76,69,NotPlaced,159
9142,7.6,1,1,0,74,4.1,No,No,55,59,NotPlaced,150
9143,7.7,1,3,3,88,4.8,Yes,No,75,85,NotPlaced,165
9144,8.1,1,1,0,86,4.8,No,Yes,61,82,Placed,167
9145,7.8,1,2,0,82,3.9,Yes,Yes,86,66,NotPlaced,160
9146,7.4,1,1,0,82,4.5,Yes,Yes,79,68,NotPlaced,156
9147,7.7,1,1,1,74,4.3,No,Yes,58,65,NotPlaced,151
9148,7.7,1,1,1,69,3.9,Yes,Yes,55,71,NotPlaced,146
9149,6.8,1,2,2,83,4.5,Yes,Yes,77,64,Placed,151
9150,7.4,2,3,1,89,4.6,Yes,Yes,59,64,NotPlaced,163
9151,6.5,1,2,1,69,4.1,Yes,No,55,68,NotPlaced,134
9152,7.6,1,3,2,84,4.6,Yes,Yes,79,76,Placed,160
9153,6.5,2,2,2,85,4.4,Yes,Yes,84,83,Placed,150
9154,7.6,2,3,0,84,4.5,Yes,Yes,78,87,NotPlaced,160
9155,7.3,0,1,2,85,4.7,Yes,Yes,74,84,Placed,158
9156,6.6,1,2,0,65,4.2,No,No,83,72,NotPlaced,131
9157,8.0,2,2,2,87,4.8,Yes,No,82,83,Placed,167
9158,6.6,0,2,0,73,4.8,Yes,Yes,72,65,NotPlaced,139
9159,7.4,1,2,0,85,4.6,No,No,55,63,NotPlaced,159
9160,7.5,1,2,0,62,4.4,No,No,60,71,NotPlaced,137
9161,6.8,0,2,0,73,4.2,Yes,Yes,81,67,NotPlaced,141
9162,7.5,1,1,0,83,4.4,No,No,83,61,NotPlaced,158
9163,8.3,2,3,2,88,4.8,Yes,No,79,83,NotPlaced,171
9164,8.2,0,1,1,81,4.2,Yes,Yes,68,84,Placed,163
9165,8.2,1,3,0,84,4.1,Yes,Yes,77,67,Placed,166
9166,8.1,2,3,2,90,4.8,Yes,Yes,85,84,Placed,171
9167,8.3,1,2,1,88,4.2,No,Yes,71,85,Placed,171
9168,7.6,0,3,2,72,4.6,Yes,Yes,89,85,NotPlaced,148
9169,7.3,0,3,1,70,3.8,Yes,No,56,76,Placed,143
9170,7.6,2,2,0,77,4.5,No,Yes,69,65,NotPlaced,153
9171,8.4,2,2,2,71,3.8,Yes,Yes,62,80,Placed,155
9172,7.9,0,2,0,82,4.2,Yes,Yes,75,60,Placed,161
9173,8.1,1,3,1,90,4.8,Yes,No,83,87,Placed,171
9174,7.7,2,1,0,78,4.0,No,No,61,87,NotPlaced,155
9175,8.1,0,1,2,77,4.6,Yes,Yes,76,88,Placed,158
9176,7.8,1,3,2,83,4.5,Yes,Yes,68,86,Placed,161
9177,8.1,1,3,2,90,4.2,Yes,Yes,81,86,Placed,171
9178,8.3,2,3,2,90,4.8,Yes,Yes,82,85,Placed,173
9179,8.4,1,2,3,90,4.7,Yes,Yes,84,71,Placed,174
9180,7.9,1,1,0,90,4.1,No,Yes,60,69,Placed,169
9181,7.6,0,1,0,82,3.8,No,No,80,70,NotPlaced,158
9182,7.6,1,1,0,72,4.5,No,No,55,57,NotPlaced,148
9183,8.2,1,2,1,83,4.7,Yes,Yes,83,82,Placed,165
9184,8.2,0,1,0,73,4.1,Yes,No,61,63,NotPlaced,155
9185,7.4,1,1,1,86,4.2,No,Yes,56,68,NotPlaced,160
9186,6.7,0,1,0,75,4.6,No,Yes,63,61,NotPlaced,142
9187,7.8,2,2,3,70,4.6,No,Yes,55,69,NotPlaced,148
9188,8.2,2,3,2,86,4.4,Yes,Yes,78,66,Placed,168
9189,8.2,2,3,2,90,4.6,Yes,Yes,81,79,Placed,172
9190,8.5,2,3,2,84,4.5,Yes,Yes,74,86,Placed,169
9191,8.4,2,2,2,81,4.2,Yes,Yes,89,85,Placed,165
9192,7.7,1,1,1,73,4.2,Yes,Yes,70,79,NotPlaced,150
9193,7.8,2,3,2,87,4.5,Yes,No,84,81,Placed,165
9194,8.6,2,3,2,81,4.8,No,Yes,68,79,Placed,167
9195,8.5,2,1,1,70,4.3,Yes,Yes,58,63,Placed,155
9196,8.4,1,3,2,90,4.8,Yes,Yes,81,88,NotPlaced,174
9197,7.7,2,2,0,90,4.7,Yes,Yes,70,86,Placed,167
9198,8.1,1,2,2,85,4.4,No,Yes,72,84,NotPlaced,166
9199,8.4,1,3,2,90,4.8,Yes,Yes,85,82,Placed,174
9200,7.8,1,3,2,75,4.3,Yes,Yes,55,79,NotPlaced,153
9201,7.7,2,3,0,90,4.6,Yes,Yes,75,86,NotPlaced,167
9202,6.5,0,3,0,85,4.3,No,No,55,70,NotPlaced,150
9203,7.6,1,2,0,69,4.2,No,Yes,55,67,NotPlaced,145
9204,7.7,1,3,2,85,4.8,Yes,No,85,83,NotPlaced,162
9205,8.0,2,2,2,87,4.8,Yes,Yes,78,73,Placed,167
9206,7.6,1,1,1,73,4.5,No,No,55,61,NotPlaced,149
9207,7.5,1,1,0,60,4.2,No,Yes,55,59,Placed,135
9208,7.0,1,2,0,72,4.6,Yes,Yes,68,74,Placed,142
9209,6.5,1,2,0,81,3.3,No,No,55,70,NotPlaced,146
9210,7.5,1,2,0,78,4.0,Yes,Yes,66,85,NotPlaced,153
9211,6.7,1,1,0,81,4.5,No,Yes,65,61,NotPlaced,148
9212,8.4,0,3,2,90,4.8,Yes,Yes,83,85,Placed,174
9213,8.4,2,3,2,90,4.8,Yes,Yes,74,87,Placed,174
9214,7.7,1,2,0,83,4.6,Yes,Yes,71,82,NotPlaced,160
9215,8.1,1,3,2,90,4.7,Yes,Yes,71,85,NotPlaced,171
9216,7.6,0,1,0,78,4.3,Yes,Yes,76,77,Placed,154
9217,8.0,0,3,1,90,4.1,Yes,Yes,64,61,Placed,170
9218,8.7,0,2,2,89,4.6,Yes,Yes,77,85,Placed,176
9219,8.4,2,1,1,77,4.4,No,Yes,60,69,NotPlaced,161
9220,8.3,1,3,2,82,4.7,No,No,59,63,Placed,165
9221,7.5,0,1,1,64,4.3,No,Yes,55,64,NotPlaced,139
9222,7.5,0,1,0,68,3.4,No,No,61,59,NotPlaced,143
9223,7.6,1,1,0,78,3.6,Yes,Yes,56,69,NotPlaced,154
9224,6.5,0,2,2,81,4.6,Yes,Yes,79,69,Placed,146
9225,7.7,2,3,1,90,4.8,Yes,Yes,80,87,NotPlaced,167
9226,7.7,1,2,2,83,3.9,Yes,Yes,81,75,NotPlaced,160
9227,7.8,1,1,1,84,3.9,Yes,Yes,73,76,NotPlaced,162
9228,7.7,1,1,0,77,4.0,No,Yes,55,70,NotPlaced,154
9229,8.5,2,3,2,90,4.8,Yes,Yes,71,87,Placed,175
9230,8.1,2,1,1,87,3.8,No,Yes,55,63,NotPlaced,168
9231,6.7,0,3,2,86,4.8,Yes,Yes,67,73,Placed,153
9232,8.0,1,3,1,82,4.4,Yes,Yes,73,85,NotPlaced,162
9233,7.6,0,1,0,83,3.8,No,Yes,56,66,NotPlaced,159
9234,8.5,1,3,0,88,4.6,No,Yes,70,84,Placed,173
9235,6.5,0,2,1,60,3.1,Yes,No,60,67,NotPlaced,125
9236,8.4,0,1,1,85,4.8,Yes,Yes,75,81,Placed,169
9237,6.8,0,3,2,75,4.4,Yes,Yes,84,85,NotPlaced,143
9238,6.6,2,3,2,90,4.8,Yes,Yes,63,83,Placed,156
9239,6.5,1,2,0,69,3.7,No,No,55,66,NotPlaced,134
9240,6.7,1,2,0,82,4.7,Yes,Yes,71,87,Placed,149
9241,8.1,2,3,0,85,4.2,Yes,Yes,71,83,NotPlaced,166
9242,8.1,2,3,2,88,4.8,Yes,Yes,74,81,Placed,169
9243,7.5,1,2,0,73,3.5,Yes,Yes,84,66,NotPlaced,148
9244,7.2,1,2,0,82,3.6,Yes,Yes,71,74,Placed,154
9245,7.4,0,1,2,90,4.5,Yes,Yes,76,68,Placed,164
9246,8.0,2,3,2,90,4.8,Yes,Yes,69,86,Placed,170
9247,6.5,0,2,2,74,4.3,Yes,Yes,82,70,NotPlaced,139
9248,7.8,0,1,0,73,4.4,No,No,56,68,Placed,151
9249,7.7,1,2,0,69,3.5,No,Yes,56,59,NotPlaced,146
9250,7.6,1,1,2,79,4.4,Yes,Yes,65,69,Placed,155
9251,8.1,1,3,2,83,4.7,Yes,Yes,85,86,Placed,164
9252,6.5,1,2,1,79,4.2,Yes,Yes,81,64,Placed,144
9253,6.5,1,2,0,69,4.7,No,Yes,80,69,NotPlaced,134
9254,6.8,1,1,0,79,4.3,No,No,55,63,NotPlaced,147
9255,8.0,1,3,3,87,4.6,Yes,No,83,88,Placed,167
9256,7.7,0,1,0,73,4.3,Yes,Yes,57,65,Placed,150
9257,8.2,2,3,2,90,4.8,Yes,Yes,81,87,Placed,172
9258,6.5,1,2,1,72,3.5,No,No,57,65,NotPlaced,137
9259,8.1,2,1,0,87,4.0,Yes,Yes,75,88,NotPlaced,168
9260,8.6,0,3,1,85,4.6,Yes,Yes,74,81,Placed,171
9261,7.6,1,2,1,82,4.3,Yes,No,68,66,NotPlaced,158
9262,7.3,1,2,0,65,4.2,No,No,55,65,NotPlaced,138
9263,7.8,1,1,0,70,4.2,No,Yes,63,65,NotPlaced,148
9264,6.5,1,1,1,69,3.5,No,No,55,63,NotPlaced,134
9265,6.9,2,3,0,78,4.2,Yes,Yes,72,86,Placed,147
9266,6.5,0,1,2,85,3.6,No,No,68,69,NotPlaced,150
9267,8.6,2,3,3,90,4.8,Yes,Yes,66,83,Placed,176
9268,8.4,2,3,2,85,4.5,Yes,Yes,89,79,Placed,169
9269,8.2,1,1,0,73,4.5,No,Yes,76,84,NotPlaced,155
9270,6.6,0,1,0,70,4.6,No,No,63,70,NotPlaced,136
9271,7.7,1,1,1,83,4.1,No,No,81,71,NotPlaced,160
9272,7.5,0,1,0,72,3.7,No,Yes,57,65,NotPlaced,147
9273,8.3,1,3,1,88,4.8,Yes,Yes,81,85,Placed,171
9274,8.5,2,2,2,90,4.4,Yes,Yes,70,84,Placed,175
9275,8.4,1,1,1,83,4.8,Yes,No,69,83,Placed,167
9276,8.4,2,1,2,90,4.5,Yes,Yes,81,83,Placed,174
9277,7.7,2,3,2,75,4.4,Yes,No,83,83,Placed,152
9278,7.6,0,3,2,81,4.5,Yes,Yes,81,84,Placed,157
9279,7.8,1,3,2,88,4.3,Yes,Yes,84,86,Placed,166
9280,7.8,0,2,0,71,4.4,No,Yes,55,66,NotPlaced,149
9281,8.2,1,1,2,75,4.3,No,Yes,70,85,Placed,157
9282,7.6,0,1,0,73,3.8,Yes,No,55,59,Placed,149
9283,8.8,0,3,0,88,4.6,Yes,Yes,65,84,Placed,176
9284,8.7,2,3,2,83,4.8,Yes,Yes,76,82,Placed,170
9285,7.5,2,1,1,75,4.8,No,No,62,62,NotPlaced,150
9286,7.6,1,1,2,90,4.8,Yes,Yes,80,69,NotPlaced,166
9287,6.6,1,1,1,74,4.0,Yes,Yes,55,65,Placed,140
9288,8.0,2,3,2,90,4.8,Yes,Yes,75,88,Placed,170
9289,8.7,0,3,1,90,4.6,Yes,Yes,89,83,Placed,177
9290,7.4,1,1,0,87,3.7,No,Yes,80,76,NotPlaced,161
9291,8.2,0,2,0,78,4.8,Yes,Yes,71,70,Placed,160
9292,8.7,1,3,0,89,4.5,Yes,Yes,70,84,Placed,176
9293,7.6,1,1,2,90,4.4,No,Yes,81,73,NotPlaced,166
9294,7.4,0,1,0,77,4.4,No,No,61,65,NotPlaced,151
9295,7.5,2,3,2,90,4.7,Yes,Yes,65,82,NotPlaced,165
9296,8.3,1,2,2,87,4.7,Yes,Yes,78,66,NotPlaced,170
9297,7.7,2,2,0,82,4.3,Yes,No,90,76,NotPlaced,159
9298,8.0,0,2,1,67,4.1,Yes,Yes,74,75,NotPlaced,147
9299,6.7,1,1,1,71,3.8,Yes,No,56,70,NotPlaced,138
9300,6.5,0,1,1,75,3.4,No,No,58,62,NotPlaced,140
9301,7.5,1,2,0,87,3.9,No,No,55,63,NotPlaced,162
9302,6.5,1,2,0,69,3.4,No,Yes,55,67,Placed,134
9303,8.2,1,3,2,90,4.8,Yes,Yes,81,83,Placed,172
9304,7.7,0,1,1,76,4.2,No,No,56,68,NotPlaced,153
9305,6.5,1,1,1,77,4.2,No,Yes,55,71,NotPlaced,142
9306,7.6,1,2,2,75,4.7,No,Yes,65,68,NotPlaced,151
9307,7.8,1,3,3,77,4.5,Yes,Yes,72,79,Placed,155
9308,8.3,1,3,2,85,4.8,Yes,Yes,80,82,Placed,168
9309,6.7,1,1,0,60,4.7,Yes,Yes,61,71,NotPlaced,127
9310,6.7,1,1,0,60,3.7,No,No,55,63,NotPlaced,127
9311,8.3,2,3,0,72,3.6,No,Yes,72,85,NotPlaced,155
9312,7.3,1,1,1,70,3.9,No,No,59,62,NotPlaced,143
9313,8.1,1,1,2,82,4.8,Yes,No,70,78,NotPlaced,163
9314,8.5,2,3,2,90,4.7,Yes,Yes,77,86,Placed,175
9315,8.5,1,3,0,86,4.8,Yes,Yes,70,86,Placed,171
9316,6.9,0,2,1,69,4.0,No,Yes,62,61,NotPlaced,138
9317,8.4,1,3,2,90,4.8,Yes,Yes,88,84,Placed,174
9318,7.7,1,3,2,70,3.8,Yes,Yes,76,80,NotPlaced,147
9319,6.5,0,2,1,71,3.8,No,Yes,55,72,NotPlaced,136
9320,8.6,0,3,2,83,4.8,Yes,Yes,73,87,Placed,169
9321,8.2,2,3,2,88,4.5,Yes,Yes,72,83,Placed,170
9322,7.8,1,1,0,76,4.6,Yes,Yes,60,72,NotPlaced,154
9323,7.9,2,3,2,90,4.8,Yes,Yes,81,87,Placed,169
9324,7.6,1,2,0,79,4.3,No,Yes,58,67,NotPlaced,155
9325,8.4,1,1,3,90,4.5,Yes,Yes,72,69,Placed,174
9326,7.4,0,2,0,80,4.2,No,Yes,67,73,NotPlaced,154
9327,8.3,1,2,3,77,4.1,No,Yes,80,81,Placed,160
9328,7.7,1,3,2,90,4.3,Yes,Yes,76,83,Placed,167
9329,7.5,1,2,1,68,4.8,No,No,58,70,NotPlaced,143
9330,6.7,1,2,2,82,3.2,No,No,66,58,Placed,149
9331,8.3,2,2,0,89,4.8,Yes,Yes,83,81,Placed,172
9332,6.7,1,2,1,78,4.4,No,Yes,60,69,NotPlaced,145
9333,7.6,1,3,2,71,4.2,Yes,Yes,72,68,NotPlaced,147
9334,7.9,0,2,0,75,4.3,No,No,79,63,NotPlaced,154
9335,8.5,2,3,0,79,4.8,Yes,Yes,89,85,Placed,164
9336,8.2,1,3,2,86,4.7,Yes,Yes,63,88,Placed,168
9337,7.9,2,3,2,90,4.8,Yes,Yes,74,80,Placed,169
9338,8.0,2,3,1,90,4.8,Yes,Yes,86,85,Placed,170
9339,6.9,0,1,1,60,3.6,No,Yes,55,59,NotPlaced,129
9340,7.6,0,1,0,63,3.7,No,No,56,62,NotPlaced,139
9341,8.2,1,3,0,86,4.8,Yes,Yes,88,86,Placed,168
9342,6.5,1,1,2,68,3.8,Yes,No,61,70,NotPlaced,133
9343,8.2,1,3,0,80,4.5,Yes,Yes,76,82,Placed,162
9344,6.8,1,1,1,67,4.4,No,No,68,65,NotPlaced,135
9345,6.6,1,2,0,79,3.9,No,Yes,60,69,NotPlaced,145
9346,7.1,0,1,1,72,4.4,No,Yes,55,73,NotPlaced,143
9347,7.7,1,3,2,74,4.5,Yes,Yes,55,64,NotPlaced,151
9348,8.6,2,3,2,90,4.8,Yes,Yes,82,82,NotPlaced,176
9349,8.3,2,1,2,70,4.3,Yes,No,64,64,NotPlaced,153
9350,7.8,2,3,2,90,4.8,Yes,Yes,86,82,Placed,168
9351,6.6,0,1,1,66,3.7,No,No,56,63,NotPlaced,132
9352,7.6,0,2,0,72,4.4,No,No,59,61,Placed,148
9353,8.7,0,3,2,85,4.5,Yes,No,71,83,NotPlaced,172
9354,8.3,1,2,1,73,4.1,Yes,Yes,63,65,NotPlaced,156
9355,8.8,2,2,2,90,4.7,Yes,No,71,79,Placed,178
9356,6.5,1,2,0,75,4.0,No,No,58,71,NotPlaced,140
9357,7.5,0,2,1,64,3.7,No,No,55,63,NotPlaced,139
9358,7.4,1,1,0,67,4.2,No,Yes,61,74,Placed,141
9359,8.6,1,3,2,86,4.4,Yes,Yes,75,80,Placed,172
9360,7.6,1,2,1,75,4.1,No,No,55,74,NotPlaced,151
9361,8.0,2,3,0,90,4.8,Yes,Yes,76,86,Placed,170
9362,6.5,1,3,1,70,4.2,No,Yes,58,68,NotPlaced,135
9363,6.6,1,1,0,70,4.6,Yes,No,55,69,NotPlaced,136
9364,8.6,2,2,1,78,4.8,Yes,No,80,82,NotPlaced,164
9365,6.5,1,1,0,64,3.7,No,No,55,59,NotPlaced,129
9366,8.4,2,3,2,90,4.8,Yes,Yes,79,88,Placed,174
9367,6.5,1,2,0,78,4.0,Yes,Yes,69,65,NotPlaced,143
9368,8.1,1,3,0,90,4.8,Yes,Yes,74,84,Placed,171
9369,8.2,1,2,1,70,3.9,No,Yes,55,71,NotPlaced,152
9370,7.4,0,1,1,72,3.5,No,Yes,66,61,NotPlaced,146
9371,7.5,1,1,1,87,4.8,No,Yes,69,72,Placed,162
9372,8.3,2,3,2,86,4.8,Yes,Yes,84,76,Placed,169
9373,8.2,2,1,0,87,4.8,Yes,Yes,74,85,Placed,169
9374,6.5,1,1,1,71,4.3,No,Yes,55,73,NotPlaced,136
9375,8.4,2,1,1,83,3.5,Yes,Yes,56,81,Placed,167
9376,7.7,1,1,1,74,3.7,No,Yes,57,74,NotPlaced,151
9377,7.6,1,1,0,72,3.8,No,No,72,67,NotPlaced,148
9378,8.6,1,3,2,89,4.7,Yes,Yes,72,85,Placed,175
9379,7.5,1,1,1,65,3.9,No,Yes,55,72,NotPlaced,140
9380,7.6,1,1,1,72,4.5,Yes,Yes,57,68,NotPlaced,148
9381,8.2,1,3,0,90,4.7,Yes,Yes,78,83,Placed,172
9382,7.5,0,1,0,68,3.8,No,Yes,55,62,NotPlaced,143
9383,8.3,2,3,0,87,4.8,Yes,Yes,59,84,Placed,170
9384,6.9,0,1,1,74,4.8,No,Yes,66,62,NotPlaced,143
9385,7.6,1,1,0,72,3.9,No,No,55,62,NotPlaced,148
9386,7.3,1,2,0,70,3.8,No,No,55,70,NotPlaced,143
9387,8.1,2,3,2,89,4.8,Yes,Yes,72,84,Placed,170
9388,7.9,2,2,0,71,4.4,Yes,No,55,69,NotPlaced,150
9389,7.2,1,1,0,65,3.7,No,No,63,71,NotPlaced,137
9390,6.6,1,1,1,72,3.9,No,No,81,61,NotPlaced,138
9391,8.5,1,1,2,90,4.6,Yes,Yes,82,88,Placed,175
9392,7.8,1,3,2,90,4.0,Yes,Yes,72,84,NotPlaced,168
9393,6.8,0,1,1,67,3.5,No,No,59,62,NotPlaced,135
9394,6.8,1,2,0,64,3.4,No,Yes,55,72,NotPlaced,132
9395,7.7,0,2,3,74,4.0,Yes,Yes,90,84,NotPlaced,151
9396,7.5,1,1,1,70,3.8,No,No,55,63,NotPlaced,145
